From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
7kpg	P78324	reviewed	SHPS1_HUMAN	Tyrosine-protein phosphatase non-receptor type substrate 1 (SHP substrate 1) (SHPS-1) (Brain Ig-like molecule with tyrosine-based activation motifs) (Bit) (CD172 antigen-like family member A) (Inhibitory receptor SHPS-1) (Macrophage fusion receptor) (MyD-1 antigen) (Signal-regulatory protein alpha-1) (Sirp-alpha-1) (Signal-regulatory protein alpha-2) (Sirp-alpha-2) (Signal-regulatory protein alpha-3) (Sirp-alpha-3) (p84) (CD antigen CD172a)	SIRPA BIT MFR MYD1 PTPNS1 SHPS1 SIRP	Homo sapiens (Human)	504
4irz	G1TY34	unreviewed	G1TY34_RABIT	Integrin subunit alpha 4	ITGA4	Oryctolagus cuniculus (Rabbit)	1031
7cyv	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7dm2	P9WGU1	reviewed	PSTS1_MYCTU	Phosphate-binding protein PstS 1 (PBP 1) (PhoS1) (PstS-1) (38-kDa glycolipoprotein) (38-kDa lipoprotein) (P38) (Antigen Ag78) (Protein antigen B) (Pab)	pstS1 phoS1 Rv0934 MTCY08D9.05c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	374
7v27	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7pqy	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7m7e	Q03132	reviewed	ERYA2_SACER	Erythronolide synthase EryA2 (EC 2.3.1.94) (6-deoxyerythronolide B synthase II) (6-deoxyerythronolide-B synthase EryA2, modules 3 and 4) (DEBS 2) (ORF B)	eryA	Saccharopolyspora erythraea (Streptomyces erythraeus)	3567
7m7e	Q03133	reviewed	ERYA3_SACER	Erythronolide synthase EryA3 (EC 2.3.1.94) (6-deoxyerythronolide B synthase III) (6-deoxyerythronolide-B synthase EryA3, modules 5 and 6) (DEBS 3) (ORF C)	eryA	Saccharopolyspora erythraea (Streptomyces erythraeus)	3172
7wef	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
8hrd	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7a3n	A0A024B7W1	reviewed	POLG_ZIKVF	Genome polyprotein [Cleaved into: Capsid protein C (Capsid protein) (Core protein); Protein prM (Precursor membrane protein); Peptide pr (Peptide precursor); Small envelope protein M (Matrix protein); Envelope protein E; Non-structural protein 1 (NS1); Non-structural protein 2A (NS2A); Serine protease subunit NS2B (Flavivirin protease NS2B regulatory subunit) (Non-structural protein 2B); Serine protease NS3 (EC 3.4.21.91) (EC 3.6.1.15) (EC 3.6.4.13) (Flavivirin protease NS3 catalytic subunit) (Non-structural protein 3); Non-structural protein 4A (NS4A); Peptide 2k; Non-structural protein 4B (NS4B); RNA-directed RNA polymerase NS5 (EC 2.1.1.56) (EC 2.1.1.57) (EC 2.7.7.48) (NS5)]		Zika virus (isolate ZIKV/Human/French Polynesia/10087PF/2013) (ZIKV)	3423
6b0a	P13829	reviewed	OS25_PLAFO	25 kDa ookinete surface antigen (Pfs25)		Plasmodium falciparum (isolate NF54)	217
5i9q	A0A0K1H6P9	unreviewed	A0A0K1H6P9_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	845
6o25	P19597	reviewed	CSP_PLAFO	Circumsporozoite protein (CS) (PfCSP) [Cleaved into: Circumsporozoite protein C-terminus]	CSP	Plasmodium falciparum (isolate NF54)	397
8j22	O15552	reviewed	FFAR2_HUMAN	Free fatty acid receptor 2 (G-protein coupled receptor 43)	FFAR2 FFA2 GPCR43 GPR43	Homo sapiens (Human)	330
8j22	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8j22	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8j22	P63096	reviewed	GNAI1_HUMAN	Guanine nucleotide-binding protein G(i) subunit alpha-1 (EC 3.6.5.-) (Adenylate cyclase-inhibiting G alpha protein)	GNAI1	Homo sapiens (Human)	354
6qb4	Q07820	reviewed	MCL1_HUMAN	Induced myeloid leukemia cell differentiation protein Mcl-1 (Bcl-2-like protein 3) (Bcl2-L-3) (Bcl-2-related protein EAT/mcl1) (mcl1/EAT)	MCL1 BCL2L3	Homo sapiens (Human)	350
8dyw	Q7K740	reviewed	CSP_PLAF7	Circumsporozoite protein (CS) (PfCSP) [Cleaved into: Circumsporozoite protein C-terminus]	CSP PF3D7_0304600	Plasmodium falciparum (isolate 3D7)	397
7po5	P36334	reviewed	SPIKE_CVHOC	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 3	Human coronavirus OC43 (HCoV-OC43)	1353
5sx5	P00533	reviewed	EGFR_HUMAN	Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)	EGFR ERBB ERBB1 HER1	Homo sapiens (Human)	1210
6ww5	Q9KNE0	unreviewed	Q9KNE0_VIBCH	Transporter, NadC family	VC_A0025	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	462
6yye	Q9NZC2	reviewed	TREM2_HUMAN	Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2)	TREM2	Homo sapiens (Human)	230
7d5b	Q9Y5Z0	reviewed	BACE2_HUMAN	Beta-secretase 2 (EC 3.4.23.45) (Aspartic-like protease 56 kDa) (Aspartyl protease 1) (ASP1) (Asp 1) (Beta-site amyloid precursor protein cleaving enzyme 2) (Beta-site APP cleaving enzyme 2) (Down region aspartic protease) (DRAP) (Memapsin-1) (Membrane-associated aspartic protease 1) (Theta-secretase)	BACE2 AEPLC ALP56 ASP21 CDA13 UNQ418/PRO852	Homo sapiens (Human)	518
7l2e	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
4yc2	A0A0M3KKW9	unreviewed	A0A0M3KKW9_HV1	clade A/E 93TH057 HIV-1 gp120 core	HIV-1 Env	Human immunodeficiency virus type 1 (HIV-1)	353
7kra	P25574	reviewed	EMC1_YEAST	ER membrane protein complex subunit 1	EMC1 YCL045C YCL315 YCL45C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	760
7kra	P36039	reviewed	EMC3_YEAST	ER membrane protein complex subunit 3 (Altered inheritance rate of mitochondria protein 27)	EMC3 AIM27 YKL207W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	253
7kra	P39543	reviewed	SOP4_YEAST	Protein SOP4 (Suppressor of PMA1-7 protein 4)	SOP4 YJL192C J0351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	234
7kra	P40540	reviewed	EMC5_YEAST	ER membrane protein complex subunit 5 (Killer toxin-resistance protein 27)	EMC5 KRE27 YIL027C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	141
7kra	P47133	reviewed	EMC2_YEAST	ER membrane protein complex subunit 2	EMC2 YJR088C J1875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292
7kra	P53073	reviewed	EMC4_YEAST	ER membrane protein complex subunit 4	EMC4 YGL231C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	190
7kra	Q12025	reviewed	EMC10_YEAST	Endoplasmic reticulum membrane protein complex subunit 10	EMC10 YDR056C D4219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	205
7kra	Q12431	reviewed	EMC6_YEAST	ER membrane protein complex subunit 6	EMC6 YLL014W L1321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	108
7z0y	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
3hi6	P20701	reviewed	ITAL_HUMAN	Integrin alpha-L (CD11 antigen-like family member A) (Leukocyte adhesion glycoprotein LFA-1 alpha chain) (LFA-1A) (Leukocyte function-associated molecule 1 alpha chain) (CD antigen CD11a)	ITGAL CD11A	Homo sapiens (Human)	1170
5xf1	P00720	reviewed	ENLYS_BPT4	Endolysin (EC 3.2.1.17) (Lysis protein) (Lysozyme) (Muramidase)	E	Enterobacteria phage T4 (Bacteriophage T4)	164
2cmr	D0VWW0	unreviewed	D0VWW0_HV1	Transmembrane glycoprotein		Human immunodeficiency virus type 1 (HIV-1)	226
2cmr	P04578	reviewed	ENV_HV1H2	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 group M subtype B (isolate HXB2) (HIV-1)	856
7rr0	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7whd	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7kzx	Q8E919	reviewed	FIEF_SHEON	Cation-efflux pump FieF (Cadmium and zinc efflux pump FieF) (Cation diffusion facilitator YiiP)	fieF yiiP SO_4475	Shewanella oneidensis (strain ATCC 700550 / JCM 31522 / CIP 106686 / LMG 19005 / NCIMB 14063 / MR-1)	296
7mw3	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6woz	A5K736	unreviewed	A5K736_PLAVS	Reticulocyte binding protein 2, putative	PVX_094255	Plasmodium vivax (strain Salvador I)	2652
5vl7	Q8NBP7	reviewed	PCSK9_HUMAN	Proprotein convertase subtilisin/kexin type 9 (EC 3.4.21.-) (Neural apoptosis-regulated convertase 1) (NARC-1) (Proprotein convertase 9) (PC9) (Subtilisin/kexin-like protease PC9)	PCSK9 NARC1 PSEC0052	Homo sapiens (Human)	692
5vl7	Q7Z3Y4	unreviewed	Q7Z3Y4_HUMAN	Ig-like domain-containing protein		Homo sapiens (Human)	236
8sb3	A0A1W6IPB2	unreviewed	A0A1W6IPB2_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	847
8sb3	A0A6H1VLP0	unreviewed	A0A6H1VLP0_9PLVG	Envelope glycoprotein gp160 (Env polyprotein)	env	Simian-Human immunodeficiency virus	657
8c7h	Q14392	reviewed	LRC32_HUMAN	Transforming growth factor beta activator LRRC32 (Garpin) (Glycoprotein A repetitions predominant) (GARP) (Leucine-rich repeat-containing protein 32)	LRRC32 D11S833E	Homo sapiens (Human)	662
6b0g	P13829	reviewed	OS25_PLAFO	25 kDa ookinete surface antigen (Pfs25)		Plasmodium falciparum (isolate NF54)	217
4j6r	Q8J581	unreviewed	Q8J581_HV1	Envelope glycoprotein gp160 (Env polyprotein)	env	Human immunodeficiency virus type 1 (HIV-1)	749
7wnb	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7t9t	M4M0W3	unreviewed	M4M0W3_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	846
7t9t	Q2N0S5	unreviewed	Q2N0S5_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
7ufw	P68874	reviewed	P230_PLAF7	Gametocyte surface protein P230	PFS230 PF230 S230 PF3D7_0209000	Plasmodium falciparum (isolate 3D7)	3135
5um8	A1EAI1	unreviewed	A1EAI1_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	858
5uoe	P14735	reviewed	IDE_HUMAN	Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin)	IDE	Homo sapiens (Human)	1019
7r7n	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7ll2	Q2N0S6	unreviewed	Q2N0S6_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
7ll2	Q2N0S7	unreviewed	Q2N0S7_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
7kn4	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
4hjg	Q51918	unreviewed	Q51918_FINMA	Protein L		Finegoldia magna (Peptostreptococcus magnus)	992
4hjg	P0A015	reviewed	SPA_STAAM	Immunoglobulin G-binding protein A (IgG-binding protein A) (Staphylococcal protein A) (SpA)	spa SAV0111	Staphylococcus aureus (strain Mu50 / ATCC 700699)	450
7sg4	P59594	reviewed	SPIKE_SARS	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus (SARS-CoV)	1255
6v4o	A0A1S5RAG6	unreviewed	A0A1S5RAG6_9INFB	Neuraminidase (EC 3.2.1.18)	NA	Influenza B virus (B/Malaysia/3120318384/2013)	466
8fjb	P43361	reviewed	MAGA8_HUMAN	Melanoma-associated antigen 8 (Cancer/testis antigen 1.8) (CT1.8) (MAGE-8 antigen)	MAGEA8 MAGE8	Homo sapiens (Human)	318
8fjb	P61769	reviewed	B2MG_HUMAN	Beta-2-microglobulin [Cleaved into: Beta-2-microglobulin form pI 5.3]	B2M CDABP0092 HDCMA22P	Homo sapiens (Human)	119
8fjb	Q861F7	unreviewed	Q861F7_HUMAN	MHC class I antigen	HLA-A	Homo sapiens (Human)	341
8eay	Q8B9P0	unreviewed	Q8B9P0_9MONO	Fusion glycoprotein F0	F	human metapneumovirus	539
8hj2	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
8hj2	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
8hj2	P63092	reviewed	GNAS2_HUMAN	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short (EC 3.6.5.-) (Adenylate cyclase-stimulating G alpha protein)	GNAS GNAS1 GSP	Homo sapiens (Human)	394
8hj2	Q99679	reviewed	GPR21_HUMAN	Probable G-protein coupled receptor 21	GPR21	Homo sapiens (Human)	349
4ubd	Q91MA7	reviewed	HEMA_I68A4	Hemagglutinin [Cleaved into: Hemagglutinin HA1 chain; Hemagglutinin HA2 chain]	HA	Influenza A virus (strain A/Hong Kong/1/1968 H3N2)	566
7vui	P09850	reviewed	XYNA_NIACI	Endo-1,4-beta-xylanase (Xylanase) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase)	xlnA	Niallia circulans (Bacillus circulans)	213
7vui	P59768	reviewed	GBG2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 (G gamma-I)	GNG2	Homo sapiens (Human)	71
7vui	P62873	reviewed	GBB1_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 (Transducin beta chain 1)	GNB1	Homo sapiens (Human)	340
7vui	P63092	reviewed	GNAS2_HUMAN	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short (EC 3.6.5.-) (Adenylate cyclase-stimulating G alpha protein)	GNAS GNAS1 GSP	Homo sapiens (Human)	394
7vui	Q6DWJ6	reviewed	GP139_HUMAN	Probable G-protein coupled receptor 139 (G(q)-coupled orphan receptor GPRg1) (G-protein-coupled receptor PGR3)	GPR139 GPRG1 PGR3	Homo sapiens (Human)	353
7mmn	P03420	reviewed	FUS_HRSVA	Fusion glycoprotein F0 [Cleaved into: Fusion glycoprotein F2 (F2); p27 (Intervening segment) (Pep27) (Peptide 27); Fusion glycoprotein F1 (F1)]	F	Human respiratory syncytial virus A (strain A2)	574
8ts0	P07306	reviewed	ASGR1_HUMAN	Asialoglycoprotein receptor 1 (ASGP-R 1) (ASGPR 1) (C-type lectin domain family 4 member H1) (Hepatic lectin H1) (HL-1)	ASGR1 CLEC4H1	Homo sapiens (Human)	291
6vi0	Q2N0S6	unreviewed	Q2N0S6_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
8cz8	Q13421	reviewed	MSLN_HUMAN	Mesothelin (CAK1 antigen) (Pre-pro-megakaryocyte-potentiating factor) [Cleaved into: Megakaryocyte-potentiating factor (MPF); Mesothelin, cleaved form]	MSLN MPF	Homo sapiens (Human)	630
7wp0	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7wp0	A0A5C2GQT9	unreviewed	A0A5C2GQT9_HUMAN	IG c335_light_IGLV1-40_IGLJ3		Homo sapiens (Human)	111
7tn0	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7tn0	Q9BYF1	reviewed	ACE2_HUMAN	Angiotensin-converting enzyme 2 (EC 3.4.17.23) (Angiotensin-converting enzyme homolog) (ACEH) (Angiotensin-converting enzyme-related carboxypeptidase) (ACE-related carboxypeptidase) (EC 3.4.17.-) (Metalloprotease MPROT15) [Cleaved into: Processed angiotensin-converting enzyme 2]	ACE2 UNQ868/PRO1885	Homo sapiens (Human)	805
7czu	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7czu	P01594	reviewed	KV133_HUMAN	Immunoglobulin kappa variable 1-33 (Ig kappa chain V-I region AU) (Ig kappa chain V-I region Ka)	IGKV1-33	Homo sapiens (Human)	117
7czu	P0DOX5	reviewed	IGG1_HUMAN	Immunoglobulin gamma-1 heavy chain (Immunoglobulin gamma-1 heavy chain NIE)		Homo sapiens (Human)	449
7czu	P0DP02	reviewed	HVC33_HUMAN	Immunoglobulin heavy variable 3-30-3	IGHV3-30-3	Homo sapiens (Human)	117
7czu	Q8TCD0	unreviewed	Q8TCD0_HUMAN	Ig-like domain-containing protein		Homo sapiens (Human)	239
6wix	O55774	unreviewed	O55774_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	853
6wix	Q0H5Z3	unreviewed	Q0H5Z3_HV1	Envelope glycoprotein	env	Human immunodeficiency virus type 1 (HIV-1)	557
8tm1	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7l7r	Q8JSZ3	reviewed	GP_CCHFI	Envelopment polyprotein (M polyprotein) [Cleaved into: Mucin-like variable region; GP38; Glycoprotein N (Gn) (37 kDa protein) (Glycoprotein G2); Non-Structural protein M (NSm) (15 kDa protein); Glycoprotein C (Gc) (75 kDa protein) (Glycoprotein G1)]	GP	Crimean-Congo hemorrhagic fever virus (strain Nigeria/IbAr10200/1970) (CCHFV)	1684
8i4g	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
7xsa	P0DTC2	reviewed	SPIKE_SARS2	Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2']	S 2	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	1273
6jsz	Q9Y5Z0	reviewed	BACE2_HUMAN	Beta-secretase 2 (EC 3.4.23.45) (Aspartic-like protease 56 kDa) (Aspartyl protease 1) (ASP1) (Asp 1) (Beta-site amyloid precursor protein cleaving enzyme 2) (Beta-site APP cleaving enzyme 2) (Down region aspartic protease) (DRAP) (Memapsin-1) (Membrane-associated aspartic protease 1) (Theta-secretase)	BACE2 AEPLC ALP56 ASP21 CDA13 UNQ418/PRO852	Homo sapiens (Human)	518
8tv3	P0CL66	reviewed	OSPA_BORBU	Outer surface protein A	ospA BB_A15	Borreliella burgdorferi (strain ATCC 35210 / DSM 4680 / CIP 102532 / B31) (Borrelia burgdorferi)	273
8tjo	Q03133	reviewed	ERYA3_SACER	Erythronolide synthase EryA3 (EC 2.3.1.94) (6-deoxyerythronolide B synthase III) (6-deoxyerythronolide-B synthase EryA3, modules 5 and 6) (DEBS 3) (ORF C)	eryA	Saccharopolyspora erythraea (Streptomyces erythraeus)	3172
2xwt	P16473	reviewed	TSHR_HUMAN	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	TSHR LGR3	Homo sapiens (Human)	764
4n1e	P00698	reviewed	LYSC_CHICK	Lysozyme C (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase C) (Allergen Gal d IV) (allergen Gal d 4)	LYZ	Gallus gallus (Chicken)	147
6lxj	A0A024E1X5	unreviewed	A0A024E1X5_9INFA	Neuraminidase (EC 3.2.1.18)	NA	Influenza A virus (A/Anhui/1-BALF_RG44/2013(H7N9))	465
6nm6	Q2N0S6	unreviewed	Q2N0S6_HV1	Envelope glycoprotein gp160 (Env polyprotein) [Cleaved into: Surface protein gp120 (SU) (Glycoprotein 120) (gp120); Transmembrane protein gp41 (TM) (Glycoprotein 41) (gp41)]	env	Human immunodeficiency virus type 1 (HIV-1)	860
