pdb	Hchain	Lchain	model	antigen_chain	antigen_type	antigen_het_name	antigen_name	short_header	date	compound	organism	heavy_species	light_species	antigen_species	authors	resolution	method	r_free	r_factor	scfv	engineered	heavy_subclass	light_subclass	light_ctype	affinity	delta_g	affinity_method	temperature	pmid
6umx	h	l	0	B	protein	NA	growth/differentiation factor 8	SIGNALING PROTEIN/IMMUNE SYSTEM	10/10/19	Structural basis for specific inhibition of extracellular activation of pro/latent myostatin by SRK-015	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Dagbay, K.B., Treece, E., Streich Jr., F.C., Jackson, J.W., Faucette, R.R., Nikiforov, A., Lin, S.C., Bostion, C.J., Nicholls, S.B., Capili, A.D., Carven, G.J.	2.79	X-RAY DIFFRACTION	0.264	0.217	False	False	IGHV3	IGLV1	Lambda	None	None	None	None	None
5vl7	H	L	0	B	protein	NA	proprotein convertase subtilisin/kexin type 9	HYDROLASE	04/25/17	PCSK9 complex with Fab33	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Eigenbrot, C., Shia, S.	3.5	X-RAY DIFFRACTION	0.245	0.199	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7czr	H	K	0	A	protein	NA	spike glycoprotein	VIRAL PROTEIN	09/09/20	S protein of SARS-CoV-2 in complex bound with P5A-1B8_2B	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Yan, R.H., Zhang, Y.Y., Li, Y.N., Zhou, Q.	3.5	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7czr	J	N	0	C	protein	NA	spike glycoprotein	VIRAL PROTEIN	09/09/20	S protein of SARS-CoV-2 in complex bound with P5A-1B8_2B	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Yan, R.H., Zhang, Y.Y., Li, Y.N., Zhou, Q.	3.5	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
3kr3	H	L	0	D	protein	NA	insulin-like growth factor ii	IMMUNE SYSTEM	11/17/09	Crystal structure of IGF-II antibody complex	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Peat, T.S., Newman, J., Adams, T.E.	2.2	X-RAY DIFFRACTION	0.251	0.199	False	True	IGHV3	IGKV1	Kappa	4.90E-11	-14.06	SPR	25	20515953
5t5b	A	B	0	O	protein	NA	10e8 epitope scaffold t117v2	IMMUNE SYSTEM	08/30/16	CRYSTAL STRUCTURE OF THE COMPLEX OF 10E8 FAB LIGHT CHAIN MUTANT5 AND T117V2 HIV-1 MPER SCAFFOLD	SYNTHETIC CONSTRUCT; HOMO SAPIENS	homo sapiens	homo sapiens	synthetic construct	Irimia, A., Wilson, I.A.	2.07	X-RAY DIFFRACTION	0.216	0.178	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
5t5b	H	L	0	E	protein	NA	10e8 epitope scaffold t117v2	IMMUNE SYSTEM	08/30/16	CRYSTAL STRUCTURE OF THE COMPLEX OF 10E8 FAB LIGHT CHAIN MUTANT5 AND T117V2 HIV-1 MPER SCAFFOLD	SYNTHETIC CONSTRUCT; HOMO SAPIENS	homo sapiens	homo sapiens	synthetic construct	Irimia, A., Wilson, I.A.	2.07	X-RAY DIFFRACTION	0.216	0.178	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
3p30	H	L	0	A	protein	NA	hiv-1 gp41	IMMUNE SYSTEM	10/04/10	crystal structure of the cluster II Fab 1281 in complex with HIV-1 gp41 ectodomain	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Frey, G., Chen, J., Rits-Volloch, S., Freeman, M.M., Zolla-Pazner, S., Chen, B.	3.3	X-RAY DIFFRACTION	0.289	0.261	False	True	IGHV1	IGLV1	Lambda	None	None	None	None	None
3hmx	H	L	0	A	protein	NA	interleukin-12 subunit beta	Cytokine/IMMUNE SYSTEM	05/29/09	Crystal structure of ustekinumab FAB/IL-12 complex	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Luo, J.	3.0	X-RAY DIFFRACTION	0.303	0.211	False	True	IGHV5	IGKV1D	Kappa	None	None	None	None	None
7ljr	S	T	0	A	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	01/30/21	SARS-CoV-2 Spike Protein Trimer bound to DH1043 fab	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Gobeil, S., Acharya, P.	3.66	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7rkv	D	H	0	B	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	07/22/21	Structure of the SARS-CoV-2 S 6P trimer in complex with neutralizing antibody C118 (State 1)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Barnes, C.O., Jette, C.A., Bjorkman, P.J.	3.45	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
7rkv	G	L	0	C	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	07/22/21	Structure of the SARS-CoV-2 S 6P trimer in complex with neutralizing antibody C118 (State 1)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Barnes, C.O., Jette, C.A., Bjorkman, P.J.	3.45	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
7rkv	E	F	0	A	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	07/22/21	Structure of the SARS-CoV-2 S 6P trimer in complex with neutralizing antibody C118 (State 1)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Barnes, C.O., Jette, C.A., Bjorkman, P.J.	3.45	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV4	Lambda	None	None	None	None	None
3bn9	D	C	0	B	protein	NA	membrane-type serine protease 1	HYDROLASE	12/13/07	Crystal Structure of MT-SP1 in complex with Fab Inhibitor E2	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Farady, C.J., Schneider, E.L., Egea, P.F., Goetz, D.H., Craik, C.S.	2.173	X-RAY DIFFRACTION	0.267	0.223	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
3bn9	F	E	0	A	protein	NA	membrane-type serine protease 1	HYDROLASE	12/13/07	Crystal Structure of MT-SP1 in complex with Fab Inhibitor E2	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Farady, C.J., Schneider, E.L., Egea, P.F., Goetz, D.H., Craik, C.S.	2.173	X-RAY DIFFRACTION	0.267	0.223	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
6v8z	C	F	0	A	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	unknown	IGKV3	Kappa	None	None	None	None	None
6v8z	P	Q	0	M	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV4	unknown	unknown	None	None	None	None	None
6v8z	D	E	0	A	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV4	unknown	unknown	None	None	None	None	None
6v8z	J	K	0	G	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV4	unknown	unknown	None	None	None	None	None
6v8z	I	L	0	G	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	unknown	IGKV3	Kappa	None	None	None	None	None
6v8z	O	R	0	M	protein	NA	envelope glycoprotein gp120	VIRAL PROTEIN/IMMUNE SYSTEM	12/12/19	VRC03 and 10-1074 Bound BG505 F14 HIV-1 SOSIP Envelope Trimer Structure	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Henderson, R., Acharya, P.	2.9	ELECTRON MICROSCOPY	NA	NA	False	True	unknown	IGKV3	Kappa	None	None	None	None	None
6phd	H	L	0	C	protein	NA	25 kda ookinete surface antigen	IMMUNE SYSTEM	06/25/19	Pfs25 in complex with the human transmission blocking antibody 2586	HOMO SAPIENS; PLASMODIUM FALCIPARUM	homo sapiens	homo sapiens	plasmodium falciparum	McLeod, B.R., Julien, J.P.	3.1	X-RAY DIFFRACTION	0.231	0.213	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
7che	H	L	0	R	protein	NA	sars-cov-2 receptor binding domain	ANTIVIRAL PROTEIN/IMMUNE SYSTEM	07/05/20	Crystal structure of the SARS-CoV-2 RBD in complex with BD-236 Fab and BD-368-2 Fab	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Xiao, J., Zhu, Q.	3.416	X-RAY DIFFRACTION	0.239	0.225	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7che	A	B	0	R	protein	NA	sars-cov-2 receptor binding domain	ANTIVIRAL PROTEIN/IMMUNE SYSTEM	07/05/20	Crystal structure of the SARS-CoV-2 RBD in complex with BD-236 Fab and BD-368-2 Fab	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Xiao, J., Zhu, Q.	3.416	X-RAY DIFFRACTION	0.239	0.225	False	True	IGHV3	IGKV2	Kappa	None	None	None	None	None
4y5x	G	H	0	I	protein	NA	erythropoietin receptor	protein binding/immune system	02/12/15	Diabody 305 complex with EpoR	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Moraga, I., Guo, F., Ozkan, E., Jude, K.M., Garcia, K.C.	3.15	X-RAY DIFFRACTION	0.241	0.201	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
4y5x	A	B	0	C	protein	NA	erythropoietin receptor	protein binding/immune system	02/12/15	Diabody 305 complex with EpoR	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Moraga, I., Guo, F., Ozkan, E., Jude, K.M., Garcia, K.C.	3.15	X-RAY DIFFRACTION	0.241	0.201	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
4y5x	D	E	0	F	protein	NA	erythropoietin receptor	protein binding/immune system	02/12/15	Diabody 305 complex with EpoR	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Moraga, I., Guo, F., Ozkan, E., Jude, K.M., Garcia, K.C.	3.15	X-RAY DIFFRACTION	0.241	0.201	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
4y5x	J	K	0	L	protein	NA	erythropoietin receptor	protein binding/immune system	02/12/15	Diabody 305 complex with EpoR	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Moraga, I., Guo, F., Ozkan, E., Jude, K.M., Garcia, K.C.	3.15	X-RAY DIFFRACTION	0.241	0.201	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
7tat	D	E	0	B	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	12/21/21	SARS-CoV-2 spike in complex with the S2K146 neutralizing antibody Fab fragment (two receptor-binding domains open)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Park, Y.J., Seattle Structural Genomics Center for Infectious Disease (SSGCID), Veesler, D.	3.2	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
7tat	H	L	0	A	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	12/21/21	SARS-CoV-2 spike in complex with the S2K146 neutralizing antibody Fab fragment (two receptor-binding domains open)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Park, Y.J., Seattle Structural Genomics Center for Infectious Disease (SSGCID), Veesler, D.	3.2	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
7tat	F	G	0	C	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	12/21/21	SARS-CoV-2 spike in complex with the S2K146 neutralizing antibody Fab fragment (two receptor-binding domains open)	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Park, Y.J., Seattle Structural Genomics Center for Infectious Disease (SSGCID), Veesler, D.	3.2	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
6bck	H	L	0	G	protein	NA	clade a/e 93th057 hiv-1 gp120 core	VIRAL PROTEIN/IMMUNE SYSTEM	10/20/17	Crystal Structure of Broadly Neutralizing Antibody N49P7 in Complex with HIV-1 Clade AE strain 93TH057 gp120 core.	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	homo sapiens	homo sapiens	human immunodeficiency virus 1	Tolbert, W.D., Gohain, N., Pazgier, M.	2.7	X-RAY DIFFRACTION	0.285	0.225	False	True	unknown	IGLV2	Lambda	None	None	None	None	None
6nmr	A	B	0	E	protein	NA	tyrosine-protein phosphatase non-receptor type substrate 1	IMMUNE SYSTEM	01/11/19	Blocking Fab 119 anti-SIRP-alpha antibody in complex with SIRP-alpha Variant 1	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wibowo, A.S., Carter, J.J., Sim, J.	2.42	X-RAY DIFFRACTION	0.323	0.289	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
6nmr	F	G	0	I	protein	NA	tyrosine-protein phosphatase non-receptor type substrate 1	IMMUNE SYSTEM	01/11/19	Blocking Fab 119 anti-SIRP-alpha antibody in complex with SIRP-alpha Variant 1	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wibowo, A.S., Carter, J.J., Sim, J.	2.42	X-RAY DIFFRACTION	0.323	0.289	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
6nmr	J	K	0	M	protein	NA	tyrosine-protein phosphatase non-receptor type substrate 1	IMMUNE SYSTEM	01/11/19	Blocking Fab 119 anti-SIRP-alpha antibody in complex with SIRP-alpha Variant 1	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wibowo, A.S., Carter, J.J., Sim, J.	2.42	X-RAY DIFFRACTION	0.323	0.289	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
6nmr	H	L	0	S	protein	NA	tyrosine-protein phosphatase non-receptor type substrate 1	IMMUNE SYSTEM	01/11/19	Blocking Fab 119 anti-SIRP-alpha antibody in complex with SIRP-alpha Variant 1	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Wibowo, A.S., Carter, J.J., Sim, J.	2.42	X-RAY DIFFRACTION	0.323	0.289	False	True	IGHV3	IGKV3	Kappa	None	None	None	None	None
7q0i	H	L	0	C	protein	NA	spike protein s1	VIRAL PROTEIN	10/14/21	Crystal structure of the N-terminal domain of SARS-CoV-2 beta variant spike glycoprotein in complex with Beta-43	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Zhou, D., Ren, J., Stuart, D.I.	2.39	X-RAY DIFFRACTION	0.242	0.202	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
7q0i	A	B	0	D	protein	NA	spike protein s1	VIRAL PROTEIN	10/14/21	Crystal structure of the N-terminal domain of SARS-CoV-2 beta variant spike glycoprotein in complex with Beta-43	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Zhou, D., Ren, J., Stuart, D.I.	2.39	X-RAY DIFFRACTION	0.242	0.202	False	True	IGHV3	IGLV3	Lambda	None	None	None	None	None
6wm9	B	C	0	A	protein	NA	reticulocyte binding protein 2b	CELL INVASION	04/20/20	Plasmodium vivax reticulocyte binding protein 2b (PvRBP2b) bound to human monoclonal antibody 237235	PLASMODIUM VIVAX (STRAIN SALVADOR I); HOMO SAPIENS	homo sapiens	homo sapiens	plasmodium vivax (strain salvador i)	Chan, L.J., Dietrich, M.H., Tham, W.H.	2.45	X-RAY DIFFRACTION	0.279	0.223	False	True	IGHV3	IGLV2	Lambda	None	None	None	None	None
6wm9	E	F	0	D	protein	NA	reticulocyte binding protein 2b	CELL INVASION	04/20/20	Plasmodium vivax reticulocyte binding protein 2b (PvRBP2b) bound to human monoclonal antibody 237235	PLASMODIUM VIVAX (STRAIN SALVADOR I); HOMO SAPIENS	homo sapiens	homo sapiens	plasmodium vivax (strain salvador i)	Chan, L.J., Dietrich, M.H., Tham, W.H.	2.45	X-RAY DIFFRACTION	0.279	0.223	False	True	IGHV3	IGLV2	Lambda	None	None	None	None	None
4nnp	H	L	0	A	protein	NA	lipoprotein	TRANSPORT PROTEIN/IMMUNE SYSTEM	11/18/13	Crystal Structure of Apo Manganese ABC transporter MntC from Staphylococcus aureus bound to an antagonistic fab fragment	HOMO SAPIENS; STAPHYLOCOCCUS AUREUS SUBSP. AUREUS	homo sapiens	homo sapiens	staphylococcus aureus subsp. aureus	Rouge, L., Sudhamsu, J.	2.69	X-RAY DIFFRACTION	0.283	0.224	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
4nnp	X	Y	0	B	protein	NA	lipoprotein	TRANSPORT PROTEIN/IMMUNE SYSTEM	11/18/13	Crystal Structure of Apo Manganese ABC transporter MntC from Staphylococcus aureus bound to an antagonistic fab fragment	HOMO SAPIENS; STAPHYLOCOCCUS AUREUS SUBSP. AUREUS	homo sapiens	homo sapiens	staphylococcus aureus subsp. aureus	Rouge, L., Sudhamsu, J.	2.69	X-RAY DIFFRACTION	0.283	0.224	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
4dkf	H	L	0	A	protein	NA	interleukin-34	CYTOKINE/IMMUNE SYSTEM	02/03/12	Crystal Structure of Human Interleukin-34 Bound to FAb2	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Ma, X., Chen, Y., Stawicki, S., Wu, Y., Bazan, J.F., Starovasnik, M.A.	2.61	X-RAY DIFFRACTION	0.256	0.225	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
4dkf	I	M	0	B	protein	NA	interleukin-34	CYTOKINE/IMMUNE SYSTEM	02/03/12	Crystal Structure of Human Interleukin-34 Bound to FAb2	HOMO SAPIENS	homo sapiens	homo sapiens	homo sapiens	Ma, X., Chen, Y., Stawicki, S., Wu, Y., Bazan, J.F., Starovasnik, M.A.	2.61	X-RAY DIFFRACTION	0.256	0.225	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7jx3	H	L	0	R	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	08/26/20	Mapping neutralizing and immunodominant sites on the SARS-CoV-2 spike receptor-binding domain by structure-guided high-resolution serology	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Snell, G., Czudnochowski, N., Rosen, L.E., Nix, J.C., Corti, D., Veesler, D., Park, Y.J., Walls, A.C., Tortorici, M.A., Cameroni, E., Pinto, D., Beltramello, M.	2.65	X-RAY DIFFRACTION	0.288	0.258	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7jx3	C	D	0	R	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	08/26/20	Mapping neutralizing and immunodominant sites on the SARS-CoV-2 spike receptor-binding domain by structure-guided high-resolution serology	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Snell, G., Czudnochowski, N., Rosen, L.E., Nix, J.C., Corti, D., Veesler, D., Park, Y.J., Walls, A.C., Tortorici, M.A., Cameroni, E., Pinto, D., Beltramello, M.	2.65	X-RAY DIFFRACTION	0.288	0.258	False	True	IGHV3	IGLV6	Lambda	None	None	None	None	None
7jx3	A	B	0	R	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	08/26/20	Mapping neutralizing and immunodominant sites on the SARS-CoV-2 spike receptor-binding domain by structure-guided high-resolution serology	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	Snell, G., Czudnochowski, N., Rosen, L.E., Nix, J.C., Corti, D., Veesler, D., Park, Y.J., Walls, A.C., Tortorici, M.A., Cameroni, E., Pinto, D., Beltramello, M.	2.65	X-RAY DIFFRACTION	0.288	0.258	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7rfc	A	B	0	C	protein	NA	envelope glycoprotein e2	VIRAL PROTEIN/IMMUNE SYSTEM	07/14/21	Crystal structure of broadly neutralizing antibody mAb1382 in complex with Hepatitis C virus envelope glycoprotein E2 ectodomain	HOMO SAPIENS; HEPACIVIRUS C	homo sapiens	homo sapiens	hepacivirus c	Flyak, A.I., Bjorkman, P.J.	3.24	X-RAY DIFFRACTION	0.284	0.233	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7rfc	H	L	0	D	protein	NA	envelope glycoprotein e2	VIRAL PROTEIN/IMMUNE SYSTEM	07/14/21	Crystal structure of broadly neutralizing antibody mAb1382 in complex with Hepatitis C virus envelope glycoprotein E2 ectodomain	HOMO SAPIENS; HEPACIVIRUS C	homo sapiens	homo sapiens	hepacivirus c	Flyak, A.I., Bjorkman, P.J.	3.24	X-RAY DIFFRACTION	0.284	0.233	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
6wez	H	L	0	B | A	protein | protein	NA | NA	hemagglutinin | hemagglutinin	VIRAL PROTEIN/Immune System	04/03/20	Crystal Structure of Broadly Neutralizing Antibody 3I14-D93N Mutant Bound to the Influenza A H3 Hemagglutinin	INFLUENZA A VIRUS; HOMO SAPIENS	homo sapiens	homo sapiens	influenza a virus | influenza a virus	Harshbarger, W.D., Lockbaum, G.J., Deming, D.T., Attatippaholkun, N., Schiffer, C.A., Marasco, W.A.	3.21	X-RAY DIFFRACTION	0.281	0.233	False	True	IGHV3	IGLV1	Lambda	None	None	None	None	None
7n8h	E	D	0	A	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	06/14/21	SARS-CoV-2 S (B.1.429 / epsilon variant) + S2M11 + S2L20 Global Refinement	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)	2.3	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7n8h	M	L	0	K	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	06/14/21	SARS-CoV-2 S (B.1.429 / epsilon variant) + S2M11 + S2L20 Global Refinement	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)	2.3	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7n8h	H	G	0	F	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	06/14/21	SARS-CoV-2 S (B.1.429 / epsilon variant) + S2M11 + S2L20 Global Refinement	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)	2.3	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV1	IGKV3	Kappa	None	None	None	None	None
7n8h	O	N	0	K	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	06/14/21	SARS-CoV-2 S (B.1.429 / epsilon variant) + S2M11 + S2L20 Global Refinement	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)	2.3	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
7n8h	J	I	0	F	protein	NA	spike glycoprotein	VIRAL PROTEIN/IMMUNE SYSTEM	06/14/21	SARS-CoV-2 S (B.1.429 / epsilon variant) + S2M11 + S2L20 Global Refinement	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	homo sapiens	homo sapiens	severe acute respiratory syndrome coronavirus2 	McCallum, M., Veesler, D., Seattle Structural Genomics Center for Infectious Disease (SSGCID)	2.3	ELECTRON MICROSCOPY	NA	NA	False	True	IGHV3	IGKV1	Kappa	None	None	None	None	None
